,asin,brand,title,url,rating,totalReviews,price,Review_URL,Price (Euros)
593,B07WSJYDXX,Motorola,Motorola G6 – 32 GB – Unlocked (AT&T/Sprint/T-Mobile/Verizon) – Deep Indigo - (U.S. Warranty) - PAAE0011US,https://www.amazon.com/Motorola-G6-Unlocked-T-Mobile-PAAE0011US/dp/B07WSJYDXX,3.9,836.0,119.99,http://www.amazon.com/reviews/B07WSJYDXX,116.39
594,B07WSXH2W2,Motorola,"Motorola Moto E5 (16GB, 2GB) 5.7"" Display, 4000 mAh All Day Battery, FM radio - (GSM+AT&T+Tmobile + Verizon) Factory Unlocked 4G LTE Smartphone - XT1920DL (US Warranty) (Gray)",https://www.amazon.com/Motorola-Moto-E5-Display-Battery/dp/B07WSXH2W2,4.4,45.0,89.99,http://www.amazon.com/reviews/B07WSXH2W2,87.29
595,B07WVRJQ7V,Samsung,"Samsung Galaxy S9 (64GB, 4GB RAM) 5.8"" QHD+ Display, IP68 Water Resistance, 3000mAh Battery - GSM/CDMA Unlocked (AT&T/T-Mobile/Verizon/Sprint) w/US Warranty - SM-G960U (Midnight Black)",https://www.amazon.com/Samsung-Galaxy-S9-Display-Resistance/dp/B07WVRJQ7V,4.4,23.0,529.99,http://www.amazon.com/reviews/B07WVRJQ7V,514.09
596,B07WW25BSV,Xiaomi,"Xiaomi Mi A3 128GB, 4GB RAM 6.1' 48MP AI Triple Camera LTE Factory Unlocked Smartphone (International Version) (Kind of Grey)",https://www.amazon.com/Xiaomi-Unlocked-Smartphone-International-Version/dp/B07WW25BSV,4.6,92.0,188.0,http://www.amazon.com/reviews/B07WW25BSV,182.36
597,B07WXKWDT2,Motorola,"Motorola Moto G7 Play (32GB, 2GB RAM) 5.7"" HD+ Max Vision Display, Dual SIM GSM Factory Unlocked - XT1952-1, US & Global 4G LTE International Model (Deep Indigo, 32 GB)",https://www.amazon.com/Motorola-Vision-Display-Factory-Unlocked/dp/B07WXKWDT2,3.8,17.0,132.99,http://www.amazon.com/reviews/B07WXKWDT2,129.0
598,B07X5RRZFP,Xiaomi,"Xiaomi Mi 9T Pro (128GB, 6GB RAM) 6.39"" Display, Snapdragon 855, AI Rear Triple Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Glacier Blue)",https://www.amazon.com/Xiaomi-Display-Snapdragon-Factory-Unlocked/dp/B07X5RRZFP,4.4,49.0,374.0,http://www.amazon.com/reviews/B07X5RRZFP,362.78
599,B07X5SHN81,Xiaomi,"Xiaomi Mi 9T Pro (128GB, 6GB RAM) 6.39"" Display, Snapdragon 855, AI Rear Triple Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Carbon Black)",https://www.amazon.com/Xiaomi-Mi-9T-Pro-Snapdragon/dp/B07X5SHN81,4.5,76.0,389.97,http://www.amazon.com/reviews/B07X5SHN81,378.27
600,B07X5VF1FM,Xiaomi,"Xiaomi Mi 9T Pro (128GB, 6GB RAM) 6.39"" Display, Snapdragon 855, AI Rear Triple Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Flame Red)",https://www.amazon.com/Xiaomi-Display-Snapdragon-Factory-Unlocked/dp/B07X5VF1FM,4.3,44.0,379.0,http://www.amazon.com/reviews/B07X5VF1FM,367.63
601,B07XF928ZP,Sony,Sony Xperia 5 Unlocked Smartphone,https://www.amazon.com/Sony-Xperia-5-Unlocked-Smartphone/dp/B07XF928ZP,4.1,17.0,798.0,http://www.amazon.com/reviews/B07XF928ZP,774.06
602,B07XJ5RSX3,Motorola,"Motorola Moto E6 Smartphone with 16GB Memory, Unlocked - Starry Black",https://www.amazon.com/Motorola-Moto-Smartphone-Memory-Unlocked/dp/B07XJ5RSX3,5.0,1.0,99.99,http://www.amazon.com/reviews/B07XJ5RSX3,96.99
603,B07XQJ33PL,Samsung,"Samsung Galaxy A10s (32GB, 2GB RAM) 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear Camera+8MP Front Facing Camera- 4G LTE Dual SIM GSM Factory Unlocked A107M/DS (Latin Specs M (Black, Dual SIM)",https://www.amazon.com/Samsung-Infinity-V-Display-Camera-Unlocked/dp/B07XQJ33PL,4.2,98.0,135.99,http://www.amazon.com/reviews/B07XQJ33PL,131.91
604,B07XVMYN2N,Motorola,"Motorola Moto E6 Plus (32GB, 2GB RAM) 6.1"" Max Vision Screen, 3000mAh Removable Battery, Hotspot, FM Radio, US + Global 4G LTE Dual SIM GSM Factory Unlocked XT2025-1 - International Model (Graphite)",https://www.amazon.com/Motorola-3000mAh-Removable-Unlocked-XT2025-1/dp/B07XVMYN2N,4.4,5.0,134.98,http://www.amazon.com/reviews/B07XVMYN2N,130.93
605,B07XVNDQMR,OnePlus,"OnePlus 6T A6013 Dual Sim 128GB/8GB (Mirror Black) - Factory Unlocked - GSM ONLY, NO CDMA (Renewed)",https://www.amazon.com/OnePlus-A6013-128GB-Mirror-Black/dp/B07XVNDQMR,4.4,31.0,339.95,http://www.amazon.com/reviews/B07XVNDQMR,329.75
606,B07XVS6NQH,Samsung,Samsung Galaxy Note 9 N960U 128GB CDMA + GSM Unlocked Smartphone,https://www.amazon.com/Samsung-Galaxy-Note-Unlocked-Smartphone/dp/B07XVS6NQH,3.7,7.0,749.99,http://www.amazon.com/reviews/B07XVS6NQH,727.49
607,B07XVZXR5Y,Nokia,"Nokia 7.2 - Android 9.0 Pie - 128 GB - 48MP Triple Camera - Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 6.3"" FHD+ HDR Screen - Charcoal - U.S. Warranty",https://www.amazon.com/Nokia-7-2-Unlocked-Smartphone-T-Mobile/dp/B07XVZXR5Y,4.0,49.0,329.0,http://www.amazon.com/reviews/B07XVZXR5Y,319.13
608,B07XW28MHX,Nokia,"Nokia 6.2 - Android 9.0 Pie - 64 GB - Triple Camera - Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 6.3"" FHD+ HDR Screen - Black - U.S. Warranty",https://www.amazon.com/Nokia-6-2-Unlocked-Smartphone-T-Mobile/dp/B07XW28MHX,4.1,17.0,249.0,http://www.amazon.com/reviews/B07XW28MHX,241.53
609,B07XWVPRWZ,Motorola,"Moto G7 Play - Unlocked - 32 GB - Deep Indigo (US Warranty) for AT&T, T-Mobile, Sprint, Boost, Cricket, & Metro - PAE80011US (Renewed)",https://www.amazon.com/Moto-G7-Play-Unlocked-PAE80011US/dp/B07XWVPRWZ,3.1,5.0,136.27,http://www.amazon.com/reviews/B07XWVPRWZ,132.18
610,B07XZJG7V9,Samsung,Samsung Galaxy S10 Plus G975U 128GB T-Mobile GSM Unlocked - Prism Black (Renewed),https://www.amazon.com/Samsung-Galaxy-G975U-T-Mobile-Unlocked/dp/B07XZJG7V9,5.0,1.0,599.95,http://www.amazon.com/reviews/B07XZJG7V9,581.95
611,B07XZMGC3J,Motorola,"Motorola One Zoom 128GB, 4GB RAM XT2010-1, 48MP Sensor Quad Pixel, 6.4"" Full HD+ LTE Factory Unlocked Smartphone - International Version (Grey Techno)",https://www.amazon.com/Motorola-XT2010-1-Factory-Unlocked-Smartphone/dp/B07XZMGC3J,4.3,5.0,469.95,http://www.amazon.com/reviews/B07XZMGC3J,455.85
612,B07Y336C8S,Xiaomi,"Xiaomi Mi 9 Lite 64GB + 6GB RAM, 6.39” AMOLED FHD+ LTE 48MP AI Triple Camera Factory Unlocked Smartphone - Global Version (Aurora Blue)",https://www.amazon.com/Xiaomi-AMOLED-Factory-Unlocked-Smartphone/dp/B07Y336C8S,5.0,2.0,248.0,http://www.amazon.com/reviews/B07Y336C8S,240.56
613,B07Y4YJ98Z,Xiaomi,"Xiaomi Mi 9 Lite 128GB + 6GB RAM, 6.39” AMOLED FHD+ LTE 48MP AI Triple Camera Factory Unlocked Smartphone - Global Version (Pearl White)",https://www.amazon.com/Xiaomi-AMOLED-Factory-Unlocked-Smartphone/dp/B07Y4YJ98Z,4.7,40.0,288.97,http://www.amazon.com/reviews/B07Y4YJ98Z,280.3
614,B07Y8Q17N9,Xiaomi,"Xiaomi Mi 9 Lite (64GB, 6GB RAM) 6.39"" Display, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Onyx Grey, 64 GB)",https://www.amazon.com/Xiaomi-Lite-Display-Factory-Unlocked/dp/B07Y8Q17N9,4.4,4.0,249.45,http://www.amazon.com/reviews/B07Y8Q17N9,241.97
615,B07Y8XK9GC,Xiaomi,"Xiaomi Redmi Note 8 Pro (64GB, 6GB) 6.53"", 64MP Quad Camera, Helio G90T Gaming Processor, Dual SIM GSM Unlocked - US & Global 4G LTE International Version (Pearl White, 64 GB)",https://www.amazon.com/Xiaomi-Camera-Gaming-Processor-Unlocked/dp/B07Y8XK9GC,4.5,148.0,216.0,http://www.amazon.com/reviews/B07Y8XK9GC,209.52
616,B07Y8YWTFL,Xiaomi,"Xiaomi Redmi Note 8 Pro 64GB, 6GB RAM 6.53"" LTE GSM 64MP Factory Unlocked Smartphone - Global Model (Mineral Grey)",https://www.amazon.com/Xiaomi-Redmi-Factory-Unlocked-Smartphone/dp/B07Y8YWTFL,4.5,148.0,214.75,http://www.amazon.com/reviews/B07Y8YWTFL,208.31
617,B07YBHNTSK,Google,"Google Pixel 3a XL Verizon Just Black, 64GB (Renewed)",https://www.amazon.com/Google-Pixel-Verizon-Black-Renewed/dp/B07YBHNTSK,5.0,1.0,344.94,http://www.amazon.com/reviews/B07YBHNTSK,334.59
618,B07YBVZ2PW,ASUS,"ASUS ROG Phone 2 (ZS660KL) Smartphone 128GB ROM 8GB RAM Snapdragon 855 Plus 6000 mAh NFC Android 9.0 - GSM Only International Version, No Warranty (Black)",https://www.amazon.com/ASUS-ZS660KL-Smartphone-Snapdragon-Android/dp/B07YBVZ2PW,3.7,6.0,629.0,http://www.amazon.com/reviews/B07YBVZ2PW,610.13
619,B07YF4PB4R,Xiaomi,"Xiaomi Mi 9 Lite (128GB, 6GB RAM) 6.39"" Display, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Aurora Blue, 128 GB)",https://www.amazon.com/Xiaomi-128GB-Display-Factory-Unlocked/dp/B07YF4PB4R,4.1,6.0,289.47,http://www.amazon.com/reviews/B07YF4PB4R,280.79
620,B07YJHXZT6,Xiaomi,"Xiaomi Redmi Note 8 64GB + 4GB RAM, 6.3"" LTE 48MP Factory Unlocked GSM Smartphone - International Version (Moonlight White)",https://www.amazon.com/Xiaomi-Redmi-Factory-Unlocked-Smartphone/dp/B07YJHXZT6,4.6,103.0,168.51,http://www.amazon.com/reviews/B07YJHXZT6,163.45
621,B07YMNLXL3,Google,Google Pixel 4 - Just Black - 64GB - Unlocked,https://www.amazon.com/Google-Pixel-Just-Black-Unlocked/dp/B07YMNLXL3,4.2,241.0,668.8,http://www.amazon.com/reviews/B07YMNLXL3,648.74
622,B07YN4TPDW,Xiaomi,"Xiaomi Redmi Note 8 (64GB, 4GB) 6.3"" Display, Snapdragon 665, 48MP Quad Camera, Dual SIM GSM Factory Unlocked - US & Global 4G LTE International Version (Space Black, 64GB +Case Bundle)",https://www.amazon.com/Xiaomi-Display-Snapdragon-Factory-Unlocked/dp/B07YN4TPDW,3.7,11.0,179.0,http://www.amazon.com/reviews/B07YN4TPDW,173.63
623,B07YQ58NPF,Xiaomi,"Xiaomi Redmi Note 8 Pro 128GB, 6GB RAM 6.53"" LTE GSM 64MP Smartphone - Global Model (Mineral Grey)",https://www.amazon.com/Xiaomi-Redmi-Note-128GB-Smartphone/dp/B07YQ58NPF,4.6,127.0,235.78,http://www.amazon.com/reviews/B07YQ58NPF,228.71
624,B07YSSGS7C,Samsung,"Samsung Galaxy S10e G970U Sprint + GSM Unlocked 256GB (U.S. Warranty), Flamingo Pink (Renewed)",https://www.amazon.com/Samsung-Unlocked-Warranty-Flamingo-Renewed/dp/B07YSSGS7C,1.0,1.0,490.95,http://www.amazon.com/reviews/B07YSSGS7C,476.22
625,B07YVGVQKL,Samsung,"Samsung Galaxy A50 SM-A505G 128GB, Dual Sim, 6.4"" Infinity-U Display, Triple Camera, 4GB RAM, GSM Unlocked International Model, No Warranty (White)",https://www.amazon.com/Samsung-SM-A505G-Infinity-U-Unlocked-International/dp/B07YVGVQKL,3.3,7.0,285.99,http://www.amazon.com/reviews/B07YVGVQKL,277.41
626,B07YVH6QRT,Samsung,"Samsung Original Galaxy Watch Active2 w/; auto Workout Tracking, and pace Coaching Enhanced Sleep Tracking Analysis Stainless Steel CASE and Leather Band (International Model) (Black, 44mm) No LTE",https://www.amazon.com/Samsung-Original-Tracking-Stainless-International/dp/B07YVH6QRT,3.9,8.0,379.99,http://www.amazon.com/reviews/B07YVH6QRT,368.59
627,B07YZLRS3Z,Xiaomi,"Xiaomi Redmi Note 8 64GB + 4GB RAM, 6.3"" LTE 48MP Factory Unlocked GSM Smartphone - International Version (Space Black)",https://www.amazon.com/Xiaomi-Redmi-Factory-Unlocked-Smartphone/dp/B07YZLRS3Z,4.6,103.0,168.0,http://www.amazon.com/reviews/B07YZLRS3Z,162.96
628,B07YZS1PBD,Motorola,"Motorola Moto E6 Plus (64GB, 4GB) 6.1"", 3000mAh Removable Battery, FM Radio, US + Global 4G LTE Dual SIM GSM Factory Unlocked XT2025-1 - International Model (Graphite, 64 GB)",https://www.amazon.com/Motorola-Moto-E6-Plus-Removable/dp/B07YZS1PBD,4.3,3.0,159.99,http://www.amazon.com/reviews/B07YZS1PBD,155.19
629,B07YZS6QT3,Samsung,"Samsung Galaxy A30S w/On-Screen Fingerprint (64GB, 4GB) 6.4"", Triple Camera, Dual SIM GSM Unlocked A307G/DS - US + Global 4G LTE International Model (64GB + 64GB SD + Case Bundle) (Black)",https://www.amazon.com/Samsung-A30S-Screen-Fingerprint-Unlocked/dp/B07YZS6QT3,4.5,26.0,221.0,http://www.amazon.com/reviews/B07YZS6QT3,214.37
630,B07Z3XZDT5,Samsung,"Samsung Galaxy Note 10 Factory Unlocked Cell Phone with 256GB (U.S. Warranty), Aura Black/ Note10 (Renewed)",https://www.amazon.com/Samsung-Factory-Unlocked-Warranty-Renewed/dp/B07Z3XZDT5,3.5,18.0,594.0,http://www.amazon.com/reviews/B07Z3XZDT5,576.18
631,B07Z41LHPB,Samsung,"Samsung Galaxy Note 10+ Plus 256GB GSM Unlocked Smartphone, Aura Glow / Silver (Renewed)",https://www.amazon.com/Samsung-Galaxy-Unlocked-Smartphone-Renewed/dp/B07Z41LHPB,2.8,11.0,659.0,http://www.amazon.com/reviews/B07Z41LHPB,639.23
632,B07Z8BL2VW,Xiaomi,"Xiaomi Redmi 8A (32GB, 2GB RAM) 6.22"" HD Display, Snapdragon 439, 5000mAh Battery, Dual SIM GSM Unlocked - US & Global 4G LTE International Version (Midnight Black, 32 GB)",https://www.amazon.com/Xiaomi-Display-Snapdragon-5000mAh-Unlocked/dp/B07Z8BL2VW,4.4,9.0,112.98,http://www.amazon.com/reviews/B07Z8BL2VW,109.59
633,B07ZDJ6V5S,OnePlus,"Oneplus 7 Pro GM1910 256GB, 8GB, Dual Sim, 6.67 inch, 48MP Main Lens Triple Camera, GSM Unlocked International Model, No Warranty (Nebula Blue) (Renewed)",https://www.amazon.com/Oneplus-Unlocked-International-Warranty-Renewed/dp/B07ZDJ6V5S,1.0,1.0,499.95,http://www.amazon.com/reviews/B07ZDJ6V5S,484.95
634,B07ZDJCL76,Samsung,"Samsung Galaxy A20s A207/DS, 32GB/3GB RAM Dual SIM 6.5''HD+ Snapdragon 450, Factory Unlocked (International Version) - (Black)",https://www.amazon.com/Samsung-Snapdragon-Factory-Unlocked-International/dp/B07ZDJCL76,4.4,52.0,174.94,http://www.amazon.com/reviews/B07ZDJCL76,169.69
635,B07ZG6W4S2,Motorola,"Motorola Moto G8 Play XT2015-2 (32GB) 6.2"" (19:9) HD+ 4G LTE GSM Factory Unlocked Smartphone (International Version) (Obsidian Grey)",https://www.amazon.com/Motorola-Moto-Play-XT2015-2-32GB/dp/B07ZG6W4S2,4.1,8.0,171.98,http://www.amazon.com/reviews/B07ZG6W4S2,166.82
636,B07ZGHYFZ4,Xiaomi,Xiaomi Mi Note 10 128GB 108MP Penta Camera 6.47″ LTE Factory Unlocked Smartphone (International Version) (Glacier White),https://www.amazon.com/Xiaomi-Factory-Unlocked-Smartphone-International/dp/B07ZGHYFZ4,5.0,3.0,486.57,http://www.amazon.com/reviews/B07ZGHYFZ4,471.97
637,B07ZHPCJW3,OnePlus,OnePlus 7T 8GB RAM 128GB ROM Factory Unlocked 6.55 inch AMOLED 90Hz Display Dual SIM Frosted Silver US Warranty,https://www.amazon.com/OnePlus-Factory-Unlocked-Display-Warranty/dp/B07ZHPCJW3,3.2,5.0,609.0,http://www.amazon.com/reviews/B07ZHPCJW3,590.73
638,B07ZP9ZWFM,Google,Google Pixel 3a G202G with 64GB Memory Cell Phone (Unlocked) - Just Blak (Renewed),https://www.amazon.com/Google-Pixel-G202G-Memory-Unlocked/dp/B07ZP9ZWFM,5.0,2.0,352.8,http://www.amazon.com/reviews/B07ZP9ZWFM,342.22
640,B07ZPKBL9V,Apple,"Apple iPhone 11, 64GB, Unlocked - Red (Renewed)",https://www.amazon.com/Apple-iPhone-11-64GB-Unlocked/dp/B07ZPKBL9V,5.0,1.0,659.99,http://www.amazon.com/reviews/B07ZPKBL9V,640.19
641,B07ZPKZSSC,Apple,"Apple iPhone 11 Pro, 64GB, Fully Unlocked - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-64GB-Fully-Unlocked/dp/B07ZPKZSSC,1.0,1.0,949.0,http://www.amazon.com/reviews/B07ZPKZSSC,920.53
642,B07ZQSGP53,Xiaomi,"Xiaomi Redmi Note 8, 32GB/3GB RAM 6.3"" FHD+ Display Snapdragon 665, Dual SIM Factory Unlocked Global Version (Space Black)",https://www.amazon.com/Xiaomi-Display-Snapdragon-Factory-Unlocked/dp/B07ZQSGP53,4.6,3.0,150.96,http://www.amazon.com/reviews/B07ZQSGP53,146.43
643,B081H6STQQ,Sony,Sony Xperia 1 Unlocked Smartphone and WH1000XM3 Wireless Noise Cancelling Heaphones,https://www.amazon.com/Sony-Smartphone-WH1000XM3-Cancelling-Heaphones/dp/B081H6STQQ,4.5,70.0,948.0,http://www.amazon.com/reviews/B081H6STQQ,919.56
644,B081TJFVCJ,Apple,"Apple iPhone X, 64GB, Gray - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-64GB-Gray-Unlocked/dp/B081TJFVCJ,5.0,1.0,478.97,http://www.amazon.com/reviews/B081TJFVCJ,464.6
645,B0825BB7SG,Samsung,"Straight Talk Samsung Galaxy A10e Smartphone 5.8"" 32GB Memory 8MP Camera",https://www.amazon.com/Straight-Samsung-Galaxy-Smartphone-Memory/dp/B0825BB7SG,5.0,1.0,139.0,http://www.amazon.com/reviews/B0825BB7SG,134.83
